condition,seed_id,repeat_index,lambda1_mean,lambda1_std,lambda1_cv,layerwise_variance_mean,profile_slope_mean,n_tangent_seeds,n_valid,nan_count,renorm_cadence,model_id,compute_time_s
HOMO_C,paraphrase_3,0,0.10918389,0.00437277,0.04005,0.07163869,-0.01039868,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,paraphrase_3,1,0.10918389,0.00437277,0.04005,0.07163869,-0.01039868,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.78
HOMO_C,paraphrase_3,2,0.10918389,0.00437277,0.04005,0.07163869,-0.01039868,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.01
HOMO_C,paraphrase_3,3,0.10918389,0.00437277,0.04005,0.07163869,-0.01039868,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.92
HOMO_C,paraphrase_3,4,0.10918389,0.00437277,0.04005,0.07163869,-0.01039868,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,paraphrase_4,0,0.10447757,0.00345393,0.033059,0.06862492,-0.01032493,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,paraphrase_4,1,0.10447757,0.00345393,0.033059,0.06862492,-0.01032493,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,paraphrase_4,2,0.10447757,0.00345393,0.033059,0.06862492,-0.01032493,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.02
HOMO_C,paraphrase_4,3,0.10447757,0.00345393,0.033059,0.06862492,-0.01032493,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.8
HOMO_C,paraphrase_4,4,0.10447757,0.00345393,0.033059,0.06862492,-0.01032493,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
HOMO_C,paraphrase_5,0,0.1047621,0.00418996,0.039995,0.07091376,-0.00974084,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.93
HOMO_C,paraphrase_5,1,0.1047621,0.00418996,0.039995,0.07091376,-0.00974084,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,paraphrase_5,2,0.1047621,0.00418996,0.039995,0.07091376,-0.00974084,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,paraphrase_5,3,0.1047621,0.00418996,0.039995,0.07091376,-0.00974084,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.82
HOMO_C,paraphrase_5,4,0.1047621,0.00418996,0.039995,0.07091376,-0.00974084,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,planning_0,0,0.10270598,0.00268189,0.026112,0.05187366,-0.00775083,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.81
HOMO_C,planning_0,1,0.10270598,0.00268189,0.026112,0.05187366,-0.00775083,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.92
HOMO_C,planning_0,2,0.10270598,0.00268189,0.026112,0.05187366,-0.00775083,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.93
HOMO_C,planning_0,3,0.10270598,0.00268189,0.026112,0.05187366,-0.00775083,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
HOMO_C,planning_0,4,0.10270598,0.00268189,0.026112,0.05187366,-0.00775083,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.92
HOMO_C,planning_1,0,0.10757667,0.00750021,0.06972,0.07802916,-0.01066345,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.78
HOMO_C,planning_1,1,0.10757667,0.00750021,0.06972,0.07802916,-0.01066345,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.92
HOMO_C,planning_1,2,0.10757667,0.00750021,0.06972,0.07802916,-0.01066345,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,planning_1,3,0.10757667,0.00750021,0.06972,0.07802916,-0.01066345,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,planning_1,4,0.10757667,0.00750021,0.06972,0.07802916,-0.01066345,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.95
HOMO_C,planning_2,0,0.12056543,0.00577452,0.047895,0.06765586,-0.01151598,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.85
HOMO_C,planning_2,1,0.12056543,0.00577452,0.047895,0.06765586,-0.01151598,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.97
HOMO_C,planning_2,2,0.12056543,0.00577452,0.047895,0.06765586,-0.01151598,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,planning_2,3,0.12056543,0.00577452,0.047895,0.06765586,-0.01151598,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
HOMO_C,planning_2,4,0.12056543,0.00577452,0.047895,0.06765586,-0.01151598,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,planning_3,0,0.13158026,0.01710641,0.130007,0.16191981,-0.01721015,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.91
HOMO_C,planning_3,1,0.13158026,0.01710641,0.130007,0.16191981,-0.01721015,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.79
HOMO_C,planning_3,2,0.13158026,0.01710641,0.130007,0.16191981,-0.01721015,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,planning_3,3,0.13158026,0.01710641,0.130007,0.16191981,-0.01721015,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.92
HOMO_C,planning_3,4,0.13158026,0.01710641,0.130007,0.16191981,-0.01721015,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.96
HOMO_C,planning_4,0,0.09968903,0.00507261,0.050884,0.05948562,-0.00902625,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.78
HOMO_C,planning_4,1,0.09968903,0.00507261,0.050884,0.05948562,-0.00902625,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,planning_4,2,0.09968903,0.00507261,0.050884,0.05948562,-0.00902625,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,planning_4,3,0.09968903,0.00507261,0.050884,0.05948562,-0.00902625,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.94
HOMO_C,planning_4,4,0.09968903,0.00507261,0.050884,0.05948562,-0.00902625,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.99
HOMO_C,planning_5,0,0.10936035,0.00390304,0.03569,0.06338403,-0.00982744,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.82
HOMO_C,planning_5,1,0.10936035,0.00390304,0.03569,0.06338403,-0.00982744,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.98
HOMO_C,planning_5,2,0.10936035,0.00390304,0.03569,0.06338403,-0.00982744,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
HOMO_C,planning_5,3,0.10936035,0.00390304,0.03569,0.06338403,-0.00982744,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,3.79
HOMO_C,planning_5,4,0.10936035,0.00390304,0.03569,0.06338403,-0.00982744,10,10,0,4,mistralai/Mistral-7B-Instruct-v0.3,4.0
